id,type,name,yearpublished,minplayers,maxplayers,playingtime,minplaytime,maxplaytime,minage,users_rated,average_rating,bayes_average_rating,total_owners,total_traders,total_wanters,total_wishers,total_comments,total_weights,average_weight
156776,boardgame,"Warhammer 40,000: Conquest",2014,2,2,45,45,45,14,1145,7.76444,6.81945,2463,78,101,486,251,100,3.04
27588,boardgame,Zooloretto,2007,2,5,45,45,45,8,10315,6.90173,6.7905,12284,425,355,1401,2768,1036,1.8678
27364,boardgame,Caylus Magna Carta,2007,2,4,75,45,75,10,4035,7.01143,6.78275,5409,324,133,545,1385,463,2.8812
42910,boardgame,Peloponnes,2009,1,5,45,45,45,10,1909,7.23117,6.78042,1857,33,277,844,622,195,2.3897
37628,boardgame,Haggis,2010,2,3,45,45,45,13,2778,7.0972,6.77783,4288,178,147,562,917,185,2.1405
25568,boardgame,Metropolys,2008,2,4,45,45,45,8,3245,7.04161,6.77566,3027,80,283,791,995,363,2.2204
34084,boardgame,Witch's Brew,2008,3,5,45,45,45,9,3055,7.06125,6.76522,3064,56,390,896,866,307,1.8664
38054,boardgame,Snow Tails,2008,2,5,60,45,60,10,3990,6.97546,6.76282,3760,141,349,1207,1155,343,2.0729
432,boardgame,6 nimmt!,1994,2,10,45,45,45,8,8315,6.88642,6.76261,10338,137,174,532,2767,1118,1.2361
35497,boardgame,Fauna,2008,2,6,60,45,60,8,2521,7.11227,6.76149,2699,53,156,591,534,179,1.5251
66056,boardgame,The Rivals for Catan,2010,2,2,45,45,45,10,2514,7.13648,6.75823,5205,188,120,493,603,197,2.3096
25669,boardgame,Qwirkle,2006,2,4,45,45,45,6,7425,6.84868,6.71652,11452,320,142,927,1849,567,1.6843
60435,boardgame,Rallyman,2009,1,4,45,45,45,9,1635,7.26722,6.70978,2145,62,244,603,472,182,2.1813
24068,boardgame,Shadow Hunters,2005,4,8,45,45,45,13,5074,6.8938,6.70279,5268,138,324,1239,1313,416,1.8293
1382,boardgame,Winner's Circle,2001,2,6,60,45,60,10,3822,6.9372,6.7024,3430,97,335,706,1491,486,1.607
92415,boardgame,Skull,2011,3,6,45,45,45,10,3117,6.97288,6.69877,4083,45,217,818,704,213,1.1831
166669,boardgame,San Juan (second edition),2014,2,4,60,45,60,10,694,7.9005,6.69566,1507,26,164,461,170,45,2.1556
119591,boardgame,Rialto,2013,2,5,45,45,45,10,2293,7.03913,6.68708,3021,117,187,642,548,206,2.5631
21441,boardgame,Mykerinos,2006,2,4,45,45,45,10,3381,6.90787,6.67247,3444,178,150,548,1175,501,2.5569
1465,boardgame,Wizard,1984,3,6,45,45,45,10,4304,6.89287,6.6717,6344,205,31,200,1257,422,1.7441
42452,boardgame,Rattus,2010,2,4,45,45,45,10,4201,6.86899,6.66962,4347,123,303,967,995,290,2.0655
34194,boardgame,Aquaretto,2008,2,5,45,45,45,10,2105,7.06591,6.66347,2522,78,178,436,659,200,2.1
106,boardgame,Mystery Rummy: Jack the Ripper,1998,2,4,45,45,45,10,2562,6.97999,6.65603,4098,142,157,490,1002,274,1.7336
24417,boardgame,Factory Fun,2006,2,5,45,45,45,10,2939,6.92062,6.65291,3137,145,305,994,1080,309,2.4984
72991,boardgame,Asara,2010,2,4,45,45,45,9,1820,7.07586,6.65223,2321,76,144,472,506,158,2.3101
125678,boardgame,DC Comics Deck-Building Game,2012,2,5,45,45,45,15,2736,7.01829,6.63364,4067,125,107,453,662,191,1.9948
16496,boardgame,Roma,2005,2,2,45,45,45,8,3719,6.86011,6.63227,4553,181,186,608,1283,439,2.0046
101785,boardgame,D-Day Dice,2012,1,4,45,45,45,14,2593,6.93984,6.62682,4349,249,171,629,809,207,2.0242
125548,boardgame,Pixel Tactics,2012,2,2,45,45,45,12,1155,7.31513,6.61049,2739,66,136,516,299,87,2.6092
39684,boardgame,Merkator,2010,1,4,90,45,90,12,1734,7.02577,6.59979,2224,68,256,694,512,147,2.9932
157526,boardgame,Viceroy,2014,1,4,60,45,60,12,1040,7.35522,6.59505,2911,81,151,640,375,94,2.5532
102548,boardgame,Dungeon Fighter,2011,1,6,45,45,45,14,2473,6.91967,6.59047,3355,107,225,929,559,169,1.716
150999,boardgame,Valley of the Kings,2014,2,4,45,45,45,14,1230,7.18884,6.58223,2454,54,175,546,324,85,2.2118
826,boardgame,Cartagena,2000,2,5,45,45,45,8,5842,6.71617,6.57214,6083,142,250,830,1861,705,1.6213
88827,boardgame,Battle Cry: 150th Civil War Anniversary Edition,2010,2,2,45,45,45,12,697,7.69862,6.57167,1378,26,90,249,223,78,2.0385
35435,boardgame,Nefertiti,2008,3,4,45,45,45,8,1580,7.03788,6.56299,1595,53,89,270,447,159,2.3711
90040,boardgame,Pergamon,2011,2,4,45,45,45,10,1706,6.97942,6.55873,1932,58,172,474,450,159,2.239
112,boardgame,Condottiere,1995,2,6,45,45,45,14,5360,6.70546,6.55317,6052,230,189,762,1730,604,1.9536
38863,boardgame,Hab & Gut,2008,3,5,45,45,45,10,1390,7.07287,6.55128,1245,29,146,338,379,150,2.2067
144529,boardgame,Theseus: The Dark Orbit,2013,2,4,90,45,90,8,916,7.38059,6.54553,1522,44,174,660,242,82,2.7683
5206,boardgame,Ogre,1977,1,3,45,45,45,10,1975,6.97136,6.54327,5559,196,125,422,1005,298,2.3557
2961,boardgame,Confusion:  Espionage and Deception in the Cold War,1992,2,2,45,45,45,12,1053,7.19989,6.53908,1639,75,258,814,377,85,2.4471
158889,boardgame,Summoner Wars: Alliances Master Set,2015,2,4,45,45,45,9,354,8.75975,6.53769,1061,9,122,403,82,24,2.5417
41933,boardgame,Arctic Scavengers,2009,2,5,60,45,60,12,1539,7.02724,6.53342,2205,98,231,823,489,109,2.2569
168917,boardgame,Smash Up: Pretty Pretty Smash Up,2015,2,4,45,45,45,14,627,7.73788,6.53295,2684,14,98,330,88,16,2.0625
15953,boardgame,Wings of War: Burning Drachens,2005,1,2,45,45,45,8,1215,7.18315,6.5272,2441,89,75,171,359,170,1.9588
31497,boardgame,Oregon,2007,2,4,45,45,45,8,2647,6.79235,6.52621,2493,100,160,440,827,309,2.1586
144568,boardgame,Dawn of the Zeds (Second edition),2013,1,1,90,45,90,13,446,8.18637,6.52458,1039,47,125,385,180,44,3.0455
151022,boardgame,Baseball Highlights: 2045,2015,1,4,45,45,45,9,463,8.10857,6.52291,751,14,252,553,165,48,2.1875
31552,boardgame,Wings of War: Deluxe Set,2007,2,4,45,45,45,0,916,7.30212,6.50481,1308,34,62,176,217,80,1.975
1887,boardgame,Legend of the Five Rings,1995,2,8,45,45,45,12,1331,7.09417,6.50186,1930,201,37,89,462,130,3.2692
157001,boardgame,Trains: Rising Sun,2014,2,4,45,45,45,12,535,7.78876,6.50027,1600,21,235,568,163,40,2.425
171499,boardgame,Cacao,2015,2,4,45,45,45,8,1021,7.20078,6.498,1417,22,159,549,221,101,1.8515
199,boardgame,Manhattan,1994,2,4,45,45,45,10,3337,6.69087,6.47966,3978,135,244,654,1013,343,1.9563
986,boardgame,Babel,2000,2,2,60,45,60,12,2849,6.72821,6.47516,4384,172,152,485,976,323,2.4087
33451,boardgame,The Red Dragon Inn 2,2008,2,4,45,45,45,13,1673,6.92181,6.47478,2882,69,119,435,335,89,1.8202
91620,boardgame,Pastiche,2011,2,4,60,45,60,10,1540,6.91037,6.46624,2114,98,183,531,508,128,2.2813
142852,boardgame,DC Comics Deck-Building Game: Heroes Unite,2014,2,5,45,45,45,15,749,7.41439,6.45114,1602,21,79,207,134,47,2.0638
35503,boardgame,Ra: The Dice Game,2009,2,4,45,45,45,10,1974,6.76649,6.44745,1917,51,214,500,638,201,1.7363
201,boardgame,Rosenknig,1997,2,2,45,45,45,10,1861,6.79643,6.44702,2380,64,109,290,518,206,1.9854
361,boardgame,Hare & Tortoise,1973,2,6,45,45,45,8,3182,6.66944,6.44485,4310,207,91,300,1039,340,1.9441
119,boardgame,Kingdoms,1994,2,4,45,45,45,9,3468,6.63949,6.44294,4345,232,82,357,1242,377,1.8276
12589,boardgame,Razzia!,2004,2,5,45,45,45,12,1598,6.83257,6.43982,1638,61,105,238,552,223,1.9641
43868,boardgame,The Adventurers: The Temple of Chac,2009,2,6,45,45,45,10,3714,6.63253,6.43441,4472,193,235,1017,1277,336,1.6756
43152,boardgame,Assyria,2009,2,4,90,45,90,12,1204,6.98133,6.43192,1693,101,93,267,390,121,3.0248
34707,boardgame,The Hanging Gardens,2008,2,4,45,45,45,8,1812,6.78815,6.43113,1547,56,131,435,593,218,1.9679
66214,boardgame,Samarkand: Routes to Riches,2010,2,5,45,45,45,8,1259,6.93759,6.42809,1251,53,151,385,422,131,2.2901
2251,boardgame,Strat-O-Matic Baseball,1962,1,2,45,45,45,11,687,7.52706,6.42162,973,66,37,84,325,85,2.4118
1544,boardgame,Beyond Balderdash,1993,2,6,45,45,45,10,1962,6.7786,6.41731,2722,138,31,224,704,185,1.4811
438,boardgame,Scotland Yard,1983,3,6,45,45,45,10,8560,6.52014,6.41652,12462,724,82,596,2392,819,1.9597
40393,boardgame,FITS,2009,1,4,45,45,45,8,2535,6.63874,6.40027,2649,134,128,417,819,201,1.3881
65515,boardgame,Nuns on the Run,2010,2,8,45,45,45,10,2758,6.63116,6.39843,3496,204,161,770,784,197,2.0558
88408,boardgame,Nightfall,2011,2,5,45,45,45,12,3059,6.60875,6.39652,4136,351,55,501,860,226,2.6106
1117,boardgame,You're Bluffing!,1985,3,5,45,45,45,10,2475,6.67316,6.39213,3475,135,58,230,809,290,1.6138
120,boardgame,Hoity Toity,1990,2,6,45,45,45,12,4110,6.55766,6.3908,5514,352,129,377,1613,517,1.8646
83667,boardgame,First Train to Nuremberg,2010,2,4,120,45,120,12,747,7.20972,6.3899,1751,100,89,247,322,77,3.1818
15510,boardgame,Tower of Babel,2005,3,5,45,45,45,10,2041,6.6928,6.38988,2309,233,58,210,866,289,2.3529
154458,boardgame,Akrotiri,2014,2,2,45,45,45,13,620,7.41254,6.3893,1443,27,220,704,193,56,2.7679
22348,boardgame,Duplik,2005,3,10,45,45,45,12,1032,7.00433,6.38711,1358,26,64,262,263,79,1.2405
32412,boardgame,Palastgeflster,2007,3,5,45,45,45,10,1353,6.83868,6.38332,1813,31,76,223,376,145,1.6552
123219,boardgame,OddVille,2012,2,4,45,45,45,10,1022,6.99069,6.37057,1664,72,79,299,241,80,2.35
66587,boardgame,GOSU,2010,2,4,45,45,45,10,2181,6.6856,6.36913,2506,198,54,377,574,169,2.4024
76150,boardgame,Revolver,2011,2,2,45,45,45,12,972,7.01899,6.36872,1661,93,88,396,305,74,1.973
24310,boardgame,The Red Dragon Inn,2007,2,4,45,45,45,13,3750,6.56466,6.36238,4886,162,173,894,1006,303,1.6469
63759,boardgame,Seeland,2010,2,4,60,45,60,9,1036,6.9327,6.3618,1576,59,133,366,328,103,2.3204
153097,boardgame,Heroes Wanted,2014,1,5,45,45,45,13,821,7.29387,6.35965,1587,60,129,534,227,64,2.5625
98315,boardgame,The Adventurers: The Pyramid of Horus,2011,2,6,45,45,45,13,1319,6.84494,6.35563,2219,80,147,516,432,98,1.7653
4218,boardgame,O Zoo le Mio,2002,2,4,60,45,60,9,1971,6.65009,6.35294,2253,157,95,263,831,247,2.0081
57660,boardgame,Time's Up! Edicin Azul,2006,4,12,45,45,45,12,575,7.39082,6.3514,827,3,6,39,95,46,1.2609
96152,boardgame,Nightfall: Martial Law,2011,2,5,45,45,45,12,712,7.17789,6.35139,1860,117,19,115,156,46,2.6957
22532,boardgame,Wings of War: The Dawn of World War II,2007,2,6,45,45,45,12,1131,6.91004,6.33826,1992,116,62,198,334,134,1.9552
6901,boardgame,Euchre,1848,2,7,45,45,45,8,1516,6.75067,6.33061,1023,9,2,32,529,134,1.6716
21791,boardgame,Masons,2006,2,4,45,45,45,8,2123,6.58516,6.31396,2487,222,56,242,812,283,2.1272
109291,boardgame,Sails of Glory,2013,2,4,45,45,45,13,466,7.60213,6.31359,1067,33,126,454,140,60,2.8667
21632,boardgame,To Court the King,2006,2,5,45,45,45,10,3322,6.4811,6.30553,2946,77,181,505,1201,444,1.7297
1037,boardgame,Deadlands: Doomtown,1998,2,6,45,45,45,10,581,7.3069,6.2932,817,95,65,113,252,59,2.9831
125046,boardgame,Fantastiqa,2012,2,4,60,45,60,8,667,7.14111,6.29307,1240,43,238,699,264,69,2.3913
159109,boardgame,XenoShyft: Onslaught,2015,1,4,45,45,45,14,608,7.23247,6.27828,1395,53,157,528,204,45,2.6667
103686,boardgame,Mundus Novus,2011,2,6,45,45,45,14,1177,6.74552,6.27637,1675,66,106,395,296,85,2.2235
2603,boardgame,The Lord of the Rings Trading Card Game,2001,2,6,45,45,45,12,1137,6.80698,6.27144,1751,196,28,42,450,121,2.9256
65282,boardgame,Tanto Cuore,2009,2,4,45,45,45,13,978,6.89997,6.2681,1431,21,76,337,292,84,2.1905
932,boardgame,Top Race,1996,2,6,45,45,45,8,1040,6.76119,6.26179,1263,65,67,138,330,105,1.7714
34297,boardgame,The Climbers,2008,2,5,45,45,45,8,827,6.88954,6.25718,844,33,213,502,322,78,1.9103
137423,boardgame,Pixel Tactics 2,2013,2,2,45,45,45,12,452,7.44947,6.25554,1598,38,74,196,135,28,2.4643
27048,boardgame,Duel in the Dark,2007,1,2,45,45,45,10,1279,6.68687,6.25494,2500,239,93,430,613,194,2.4794
1042,boardgame,Dragon's Gold,2001,3,6,45,45,45,8,2197,6.49724,6.25051,3024,157,163,501,812,201,1.6965
21654,boardgame,Iliad,2006,2,6,45,45,45,10,1658,6.58207,6.24925,1937,136,67,279,595,222,2.1036
883,boardgame,Ivanhoe,2000,2,5,45,45,45,10,1486,6.57877,6.237,1897,82,63,177,540,186,1.6129
23730,boardgame,Gheos,2006,2,4,60,45,60,10,1594,6.55896,6.23566,1604,118,95,353,671,257,2.4514
18866,boardgame,Shear Panic,2005,2,4,45,45,45,10,3140,6.41558,6.23402,4077,212,100,363,1106,385,2.2208
4249,boardgame,Trias,2002,2,5,45,45,45,12,1807,6.51342,6.23388,2184,176,91,306,775,210,2.3905
256,boardgame,Mississippi Queen,1997,3,5,45,45,45,10,2973,6.39896,6.22573,4069,202,139,328,1019,358,1.6955
32116,boardgame,Airships,2007,2,4,60,45,60,10,2262,6.44309,6.22464,2249,126,89,259,888,310,1.871
3234,boardgame,Dschunke,2002,3,4,60,45,60,10,942,6.72655,6.20986,1327,86,50,104,277,103,2.5243
162007,boardgame,Steampunk Rally,2015,2,8,45,45,45,13,323,7.86998,6.20898,986,6,109,495,169,48,2.3542
4491,boardgame,Cave Troll,2002,2,4,45,45,45,10,2615,6.40683,6.20075,3445,254,86,411,1022,289,1.955
19301,boardgame,Mesopotamia,2005,2,4,45,45,45,10,1406,6.55512,6.19851,1881,139,77,242,533,194,2.4278
161614,boardgame,Stockpile,2015,2,5,45,45,45,13,365,7.77438,6.19715,586,5,175,525,113,54,2
34615,boardgame,New World: A Carcassonne Game,2008,2,5,45,45,45,8,1689,6.51048,6.19491,2695,143,45,261,490,154,2.0649
112092,boardgame,Shadowrift,2012,1,6,120,45,120,14,515,7.21256,6.19169,936,48,153,536,187,52,2.6923
122,boardgame,Quo Vadis?,1992,3,5,45,45,45,12,1801,6.46042,6.19091,2367,209,75,203,700,189,2.0899
3267,boardgame,Pizarro & Co.,2002,3,6,45,45,45,12,1213,6.57788,6.19052,1616,109,33,91,475,131,2.4885
55253,boardgame,Atlantis,2009,2,4,45,45,45,10,1389,6.5353,6.18698,1488,53,61,206,375,137,1.8394
1265,boardgame,Mystery Rummy: Jekyll & Hyde,2001,2,2,45,45,45,10,1068,6.63476,6.18458,1927,91,60,121,446,112,1.5268
827,boardgame,Attila,2000,2,5,45,45,45,10,1403,6.53502,6.17922,1608,112,48,116,523,145,2.5655
140951,boardgame,Thunderstone: Starter Set,2013,2,5,60,45,60,12,492,7.18285,6.17547,1378,35,61,192,103,25,2.28
111148,boardgame,Wrfel Bohnanza,2012,2,5,45,45,45,10,922,6.67559,6.17211,1518,27,73,150,241,76,1.3026
128554,boardgame,Vlusp,2012,2,5,45,45,45,10,832,6.74665,6.17122,1003,26,83,299,224,56,1.9107
11945,boardgame,Linq,2004,4,8,45,45,45,10,652,6.86971,6.16067,1030,41,36,147,166,64,1.4375
83040,boardgame,Leader 1: Hell of the North,2011,2,10,45,45,45,14,271,7.89336,6.15801,592,9,73,181,90,48,2.6458
118610,boardgame,Santa Cruz,2012,2,4,45,45,45,8,744,6.76728,6.15651,958,43,98,275,196,74,2.1757
129050,boardgame,P.I.,2012,2,5,45,45,45,13,794,6.73946,6.15617,1180,34,66,242,227,68,2.25
287,boardgame,Bazaar,1967,2,6,45,45,45,8,1322,6.50097,6.15526,2029,185,92,192,627,133,2.0451
40831,boardgame,The Pillars of the Earth: Builders Duel,2009,2,2,45,45,45,10,969,6.62866,6.1538,1721,67,110,216,287,88,2.1818
265,boardgame,Intrigue,1994,3,5,45,45,45,12,1990,6.38434,6.14911,2784,180,92,378,860,211,1.9763
5795,boardgame,Richelieu,2003,2,2,45,45,45,12,862,6.66219,6.1464,1048,37,60,143,363,103,1.8932
146408,boardgame,Sentinel Tactics: The Flame of Freedom,2014,2,8,45,45,45,13,394,7.31206,6.13494,1302,55,68,219,139,33,2.5152
4583,boardgame,Pinochle,1904,2,4,45,45,45,10,707,6.78925,6.13047,729,6,2,17,237,76,2.3289
113927,boardgame,Nightfall: The Coldest War,2012,2,5,45,45,45,12,307,7.51417,6.13029,1052,62,23,86,58,20,2.8
129320,boardgame,Castle Dice,2013,1,4,45,45,45,10,624,6.83663,6.12391,1045,24,119,371,196,53,2.2642
65673,boardgame,Masques,2010,2,4,45,45,45,13,896,6.63669,6.12316,1871,80,40,180,228,68,2.0147
68247,boardgame,The Mines of Zavandor,2010,2,4,90,45,90,10,755,6.68414,6.1224,1368,115,47,168,248,67,2.6269
31133,boardgame,Ice Flow,2008,2,4,45,45,45,11,1245,6.48982,6.12192,1496,135,87,270,463,138,2.1522
96613,boardgame,Alcatraz: The Scapegoat,2011,3,4,60,45,60,15,1055,6.55942,6.12145,1361,81,68,319,284,79,2.3291
2652,boardgame,Wise and Otherwise,1997,2,6,45,45,45,12,736,6.74813,6.11548,1086,111,27,99,279,70,1.4714
20022,boardgame,Terra Nova,2006,2,4,45,45,45,13,1329,6.43094,6.11475,1907,150,35,151,479,145,2.2966
40214,boardgame,Bombay,2009,2,5,45,45,45,10,1295,6.4474,6.11374,1668,150,47,183,470,164,2.0305
128063,boardgame,Uchronia,2012,2,5,60,45,60,14,736,6.6931,6.11107,1245,88,115,373,227,63,2.6508
101786,boardgame,Dust Tactics: Revised Core Set,2011,2,4,45,45,45,14,337,7.61395,6.10945,909,37,47,134,87,35,2.5143
25584,boardgame,If Wishes Were Fishes!,2007,2,5,45,45,45,10,1003,6.53583,6.10351,1164,74,45,166,391,113,1.9381
22278,boardgame,The Thief of Baghdad,2006,2,4,45,45,45,8,1257,6.45447,6.09949,1386,62,63,188,375,164,1.8537
122891,boardgame,Courtier,2012,2,4,45,45,45,10,651,6.75104,6.09901,1101,53,58,239,176,57,2.3509
60131,boardgame,Ugg-Tect,2009,4,8,45,45,45,8,1241,6.42193,6.08657,1942,69,130,484,376,96,1.2083
32944,boardgame,Neue Heimat,2007,2,5,45,45,45,10,409,7.04384,6.08536,324,9,149,255,180,44,2.5
30356,boardgame,Heartland,2009,2,5,60,45,60,8,533,6.82139,6.08456,681,41,101,217,178,59,2.1017
142854,boardgame,Infection: Humanity's Last Gasp,2013,1,1,45,45,45,13,284,7.5334,6.08408,566,20,106,308,111,28,2.0357
1260,boardgame,Rook,1906,2,6,45,45,45,8,1685,6.37029,6.08117,4334,227,4,50,670,163,1.8896
137397,boardgame,Via Appia,2013,2,4,45,45,45,8,612,6.74397,6.07972,1005,37,106,349,174,44,1.9545
58602,boardgame,Cable Car,2009,2,6,45,45,45,8,661,6.67988,6.0775,825,23,103,253,220,57,1.8246
117960,boardgame,Saint Malo,2012,2,5,45,45,45,9,954,6.47083,6.0758,1619,74,99,277,275,84,1.9167
57163,boardgame,Gonzaga,2009,2,4,45,45,45,8,672,6.68597,6.07431,948,70,34,129,251,76,2.4605
214,boardgame,Caf International,1989,2,4,60,45,60,10,1712,6.30765,6.07227,2046,83,54,152,473,181,1.674
84159,boardgame,Junta: Viva el Presidente!,2010,3,5,60,45,60,10,977,6.54895,6.06973,1325,65,82,283,257,63,1.9048
20080,boardgame,Aqua Romana,2005,2,4,60,45,60,8,1309,6.37811,6.06408,1651,111,50,187,449,156,2.1859
32441,boardgame,Bezzerwizzer,2007,2,4,45,45,45,14,1267,6.42889,6.06258,2075,148,8,80,325,76,1.6974
25420,boardgame,UR,2006,3,4,45,45,45,10,840,6.52095,6.06131,1026,67,38,135,368,141,3.078
30804,boardgame,Song of Blades and Heroes,2007,2,6,45,45,45,12,247,7.76065,6.05956,523,3,30,134,85,33,2.2121
39813,boardgame,Qwirkle Cubes,2009,2,4,45,45,45,6,709,6.61772,6.059,1186,34,40,132,227,66,1.5909
3141,boardgame,The Bucket King,2002,2,6,45,45,45,10,1371,6.34125,6.05776,1169,48,47,113,527,179,1.2346
174660,boardgame,New York 1901,2015,2,4,45,45,45,8,337,7.28612,6.04917,765,8,230,857,97,39,2.2051
3452,boardgame,Emerald,2002,2,5,45,45,45,10,1174,6.37132,6.04884,1415,87,55,121,454,130,1.6846
2795,boardgame,Car Wars,1981,2,8,45,45,45,10,1705,6.32083,6.04876,3216,147,30,134,740,186,3.0914
42142,boardgame,Doctor Who: Solitaire Story Game,2009,1,1,45,45,45,11,248,8.1825,6.04841,425,2,24,196,129,44,2.5682
6795,boardgame,Battleball,2003,2,2,45,45,45,8,1793,6.29836,6.04763,3260,499,39,88,980,229,1.5066
29602,boardgame,Okko: Era of the Asagiri,2008,2,2,45,45,45,12,589,6.78189,6.04646,1484,94,38,209,198,87,2.1839
143175,boardgame,Kashgar: Hndler der Seidenstrae,2013,2,4,45,45,45,12,340,7.13511,6.04604,497,26,72,251,81,27,2.3333
34599,boardgame,Toledo,2008,2,4,60,45,60,10,1509,6.30385,6.04512,1846,132,36,178,486,189,2.1958
9825,boardgame,Early American Chrononauts,2004,1,6,45,45,45,11,697,6.64565,6.04509,1504,45,40,114,187,69,1.8116
35248,boardgame,Batavia,2008,3,5,60,45,60,10,864,6.52181,6.04341,1223,105,35,144,287,96,2.4271
18289,boardgame,Key Largo,2005,3,5,45,45,45,10,682,6.60903,6.04199,1064,65,58,198,219,64,2.0469
105624,boardgame,Poseidon's Kingdom,2011,2,4,45,45,45,10,416,6.91918,6.04151,689,21,98,244,175,31,2.4516
1800,boardgame,Mythos,1996,1,10,45,45,45,10,685,6.65113,6.04033,1273,123,41,67,279,76,2.5263
247,boardgame,Gloria Picktoria,1996,2,5,45,45,45,10,905,6.44139,6.03927,1571,109,26,85,386,104,1.4808
9028,boardgame,Tongiaki,2004,2,6,45,45,45,10,2075,6.23568,6.03446,2410,227,43,141,850,255,1.9569
38032,boardgame,Byzanz,2008,3,6,45,45,45,8,663,6.57699,6.0319,787,23,37,104,187,73,1.6027
257,boardgame,Kill Doctor Lucky,1996,3,7,45,45,45,12,4648,6.16558,6.0285,6581,265,90,493,1532,490,1.6531
4529,boardgame,Hellas,2002,2,2,60,45,60,12,1851,6.24203,6.02629,2881,189,112,352,813,226,2.0531
127095,boardgame,Origin,2013,2,4,60,45,60,8,457,6.81915,6.02366,725,27,71,245,146,38,2.1316
25823,boardgame,Cartagena 2. The Pirate's Nest,2006,2,5,45,45,45,8,749,6.50541,6.02253,1029,37,32,126,260,84,1.5833
6281,boardgame,Eketorp,2003,3,6,60,45,60,10,1061,6.37497,6.02192,1216,62,45,180,364,143,2.0699
7062,boardgame,Smarty Party!,2003,3,8,45,45,45,13,573,6.64623,6.02167,595,12,25,104,258,75,1.4133
19947,boardgame,Ark,2005,3,5,45,45,45,8,1243,6.30097,6.01457,1647,107,43,132,494,193,2.1969
69120,boardgame,Cadwallon: City of Thieves,2010,2,4,45,45,45,10,1213,6.37393,6.01254,2122,122,112,570,361,98,2.2245
109969,boardgame,Mutant Meeples,2012,2,7,45,45,45,8,486,6.76179,6.01168,962,40,36,170,162,36,2.5278
91534,boardgame,The Struggle for Catan,2011,2,4,45,45,45,10,1305,6.31447,6.01073,2861,178,19,87,318,107,1.6449
19358,boardgame,Western Town,2005,2,4,90,45,90,12,288,7.2592,6.00715,525,35,35,163,92,35,3.4571
27680,boardgame,1936: Guerra Civil,2006,2,2,45,45,45,12,249,7.68337,6.00709,389,5,21,75,66,47,2.9362
35935,boardgame,Day & Night,2008,2,2,45,45,45,10,634,6.60737,6.00576,758,55,65,298,249,66,2.4545
1036,boardgame,Speculation,1992,3,6,45,45,45,10,445,6.773,6.00282,690,23,80,201,136,40,2
46807,boardgame,Infinite City,2009,2,6,45,45,45,10,1547,6.24833,6.00232,1666,114,76,313,512,155,1.8903
854,boardgame,Doge,2000,3,4,45,45,45,12,656,6.54457,6.00177,1078,98,27,76,247,67,2.5672
25114,boardgame,Die Sulen von Venedig,2006,2,6,45,45,45,10,555,6.6325,5.9985,521,24,58,140,201,65,2.3231
154906,boardgame,Isle of Trains,2014,2,4,45,45,45,13,300,7.15915,5.99468,984,24,68,233,100,31,2
68858,boardgame,Tanto Cuore: Expanding the House,2010,2,4,45,45,45,12,240,7.65562,5.99318,706,10,36,111,60,18,2.1667
63167,boardgame,Undermining,2011,2,5,45,45,45,8,624,6.54915,5.99146,771,55,57,276,220,63,1.873
27165,boardgame,Age of Discovery,2007,2,4,45,45,45,10,772,6.44271,5.99012,1148,105,20,105,319,111,2.4144
8147,boardgame,Maka Bana,2003,2,6,60,45,60,10,551,6.64576,5.98677,713,13,46,118,150,63,2.0476
58099,boardgame,Granada,2009,2,6,60,45,60,8,337,6.97027,5.98465,589,28,32,97,119,26,2.2308
42306,boardgame,Wings of War: WW2 Deluxe set,2009,2,4,45,45,45,8,279,7.2866,5.98296,545,15,41,95,84,25,2.36
146725,boardgame,Golem Arcana,2014,2,8,45,45,45,14,291,7.50811,5.98152,686,26,39,183,97,43,2.814
8829,boardgame,Nobody is Perfect,1992,3,6,45,45,45,14,383,6.90862,5.98142,530,12,2,27,62,32,1.7188
2470,boardgame,The Extraordinary Adventures of Baron Munchausen,1998,3,20,45,45,45,10,264,7.26969,5.97914,667,8,74,259,159,21,1.5714
2633,boardgame,Dog,1997,2,6,45,45,45,9,753,6.42884,5.97911,854,20,26,82,210,79,1.443
4471,boardgame,Fist of Dragonstones,2002,3,6,45,45,45,8,1882,6.17618,5.97864,2068,121,88,241,764,225,1.8711
192,boardgame,Nicht die Bohne!,1999,3,6,45,45,45,10,833,6.36031,5.97433,913,26,44,98,266,98,1.3776
1768,boardgame,Fireball Island,1986,2,4,45,45,45,7,936,6.44974,5.97216,1035,40,187,385,403,106,1.3868
